,anime_id,name,genre,type,episodes,rating,members
938,2985,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",TV,25.0,7.76,42730
939,1483,Master Keaton,"Adventure, Mystery",TV,24.0,7.76,9610
940,10161,No.6,"Action, Sci-Fi",TV,11.0,7.76,168017
941,462,One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1.0,7.76,39946
942,5507,Senjou no Valkyria,"Action, Military, Romance",TV,26.0,7.76,77591
943,6444,Tegamibachi,"Adventure, Fantasy, Shounen, Supernatural",TV,25.0,7.76,70987
944,10715,Towa no Quon 4: Guren no Shoushin,"Action, Super Power, Supernatural",Movie,1.0,7.76,18545
945,95,Turn A Gundam,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,50.0,7.76,20056
946,8247,Bleach Movie 4: Jigoku-hen,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1.0,7.75,94074
947,20031,D-Frag!,"Comedy, Game, School, Seinen",TV,12.0,7.75,154548
948,7471,Detective Conan Movie 09: Promo Special,"Adventure, Comedy, Mystery, Police, Shounen",Special,1.0,7.75,4172
949,986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Special,1.0,7.75,46276
950,28669,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,50.0,7.74,5098
951,2026,Hayate no Gotoku!,"Action, Comedy, Harem, Parody, Romance",TV,52.0,7.75,130085
952,450,InuYasha: Kagami no Naka no Mugenjo,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,1.0,7.75,54854
953,32491,Kanojo to Kanojo no Neko: Everything Flows,"Psychological, Romance, Slice of Life",TV,4.0,7.75,38765
954,6624,Kara no Kyoukai Remix: Gate of Seventh Heaven,"Action, Mystery, Romance, Super Power, Thriller",Movie,1.0,7.75,24735
955,3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Special,1.0,7.75,19211
956,15439,"Kono Danshi, Ningyo Hiroimashita.","Fantasy, Shounen Ai",OVA,1.0,7.75,14775
957,19669,Kuroko no Basket: Baka ja Katenai no yo!,"Comedy, School, Shounen, Sports",OVA,1.0,7.75,26785
958,25015,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen,"Action, Fantasy, Supernatural",Movie,1.0,7.75,42304
959,331,Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,45.0,7.75,3725
960,33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Special,1.0,7.75,17443
961,23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,"Action, Drama, Fantasy, Shounen, Super Power",Movie,1.0,7.75,26958
962,10278,The iDOLM@STER,"Comedy, Drama, Music",TV,25.0,7.75,81155
963,2557,Trapp Ikka Monogatari,"Drama, Historical, Music, Romance",TV,40.0,7.75,2839
964,1830,Utawarerumono Specials,"Action, Comedy, Drama, Fantasy",Special,6.0,7.75,11149
965,24405,World Trigger,"Action, School, Sci-Fi, Shounen, Supernatural",TV,73.0,7.75,106872
966,4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,"Action, Mecha, Sci-Fi, Super Power",TV,12.0,7.75,1780
967,740,Bishoujo Senshi Sailor Moon R,"Demons, Magic, Romance, Shoujo",TV,43.0,7.74,73305
968,2213,Black Jack (TV),Drama,TV,61.0,7.74,15552
969,371,Cardcaptor Sakura Movie 1,"Comedy, Drama, Fantasy, Magic, Shoujo",Movie,1.0,7.74,56327
970,7303,Detective Conan: Black History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1.0,7.74,3603
971,430,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1.0,7.74,186465
972,1813,Genshiken OVA,"Comedy, Parody, Slice of Life",OVA,3.0,7.74,35493
973,16528,Hal,"Romance, Sci-Fi, Shoujo",Movie,1.0,7.74,50812
974,9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,"Fantasy, Kids, Magic, Shoujo",Movie,1.0,7.74,3309
975,6372,Higashi no Eden Movie I: The King of Eden,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",Movie,1.0,7.74,101734
976,17,Hungry Heart: Wild Striker,"Comedy, Shounen, Slice of Life, Sports",TV,52.0,7.74,13469
977,3931,Initial D Battle Stage 2,"Action, Cars, Drama, Seinen, Sports",OVA,1.0,7.74,11015
978,24439,Kekkai Sensen,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",TV,12.0,7.74,220573
979,23441,Love Stage!! OVA,"Comedy, Romance, Shounen Ai",OVA,1.0,7.74,23631
980,1915,Mahou Shoujo Lyrical Nanoha StrikerS,"Action, Comedy, Drama, Magic, Super Power",TV,26.0,7.74,35442
981,323,Mousou Dairinin,"Drama, Mystery, Police, Psychological, Supernatural, Thriller",TV,13.0,7.74,137687
982,2313,Muumindani no Suisei,"Adventure, Comedy, Fantasy, Kids",Movie,1.0,7.74,4344
983,584,Noein: Mou Hitori no Kimi e,"Adventure, Drama, Sci-Fi, Slice of Life",TV,24.0,7.74,56244
984,24543,Persona 3 the Movie 3: Falling Down,"Action, Fantasy, Seinen, Supernatural",Movie,1.0,7.74,19928
985,6634,Sengoku Basara Two,"Action, Historical, Martial Arts, Samurai, Super Power",TV,12.0,7.74,42798
986,355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24.0,7.74,297058
987,30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi",TV,13.0,7.74,6787
988,1279,Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi",TV,39.0,7.74,5424
989,10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",TV,147.0,7.74,54790
990,11531,UN-GO: Inga-ron,"Mystery, Supernatural",Movie,1.0,7.74,23340
991,966,Crayon Shin-chan,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",TV,inf,7.73,26267
992,25341,Diamond no Ace OVA,"Comedy, School, Shounen, Sports",OVA,3.0,7.72,7376
993,10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1.0,7.73,1317
994,32979,Flip Flappers,"Comedy, Sci-Fi",TV,13.0,7.73,40945
995,132,GetBackers,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural",TV,49.0,7.73,73536
996,14467,K,"Action, Super Power, Supernatural",TV,13.0,7.73,297051
997,8532,Katekyo Hitman Reborn! Special,"Comedy, Shounen",ONA,1.0,7.73,19991
998,1606,Kekkaishi,"Adventure, Comedy, Fantasy, Shounen",TV,52.0,7.73,61884
999,9136,Kuroshitsuji II Specials,"Comedy, Fantasy, Parody, Shounen, Supernatural",Special,6.0,7.73,60899
1000,2227,Lady Lady!!,"Drama, Historical",TV,21.0,7.73,2681
1001,7627,Mitsudomoe,"Comedy, School, Slice of Life",TV,13.0,7.73,56483
1002,32485,Prison School OVA,"Comedy, Ecchi, Romance, School, Seinen",OVA,1.0,7.73,30887
1003,6773,Shakugan no Shana III (Final),"Action, Drama, Fantasy, Romance, Supernatural",TV,24.0,7.73,133010
1004,1650,Uchuu Senkan Yamato,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26.0,7.73,10688
1005,2558,Wakakusa Monogatari: Nan to Jo-sensei,"Drama, Historical, School, Slice of Life",TV,40.0,7.73,2577
1006,1840,Zero no Tsukaima: Futatsuki no Kishi,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12.0,7.73,235684
1007,33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,"Action, Comedy, School, Shounen",Movie,1.0,7.72,14896
1008,2724,Daicon Opening Animations,"Action, Adventure, Mecha, Music, Sci-Fi",Special,2.0,7.72,7174
1009,905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1.0,7.72,56994
1010,32915,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural",Special,1.0,7.72,13126
1011,1395,Future GPX Cyber Formula Sin,"Drama, Sci-Fi, Shounen, Sports",OVA,5.0,7.72,1070
1012,10471,Ie Naki Ko Remi Specials,"Adventure, Drama",Special,3.0,7.72,781
1013,5231,Inazuma Eleven,"Shounen, Sports, Super Power",TV,127.0,7.72,42677
1014,5204,Kara no Kyoukai 6: Boukyaku Rokuon,"Action, Magic, Mystery, Romance, Supernatural, Thriller",Movie,1.0,7.72,93803
1015,12487,Kyoukaisenjou no Horizon II,"Action, Fantasy, Sci-Fi",TV,13.0,7.72,46781
1016,324,Mobile Police Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",TV,47.0,7.72,16130
1017,709,Mujin Wakusei Survive,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life",TV,52.0,7.72,11684
1018,21755,New Prince of Tennis OVA vs. Genius10,"Action, Comedy, Shounen, Sports",OVA,10.0,7.72,6238
1019,32668,Noblesse: Awakening,"Action, School, Supernatural, Vampire",ONA,1.0,7.72,28864
1020,1034,Ouritsu Uchuugun: Honneamise no Tsubasa,"Action, Drama, Military, Sci-Fi, Space",Movie,1.0,7.72,18469
1021,33157,Tanaka-kun wa Itsumo Kedaruge Specials,"Comedy, School, Slice of Life",Special,inf,7.72,5400
1022,23701,Toradora! OVA,"Comedy, Romance, School, Slice of Life",OVA,1.0,7.72,25154
1023,10716,Towa no Quon 5: Souzetsu no Raifuku,"Action, Super Power, Supernatural",Movie,1.0,7.72,18060
1024,1924,Urusei Yatsura Movie 5: Final,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1.0,7.72,2783
1025,33350,Zhen Hun Jie,"Action, Supernatural",ONA,24.0,7.72,2480
1026,3090,Aa! Megami-sama!: Tatakau Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2.0,7.71,18465
1027,7647,Arakawa Under the Bridge,"Comedy, Romance, Seinen",TV,13.0,7.71,162622
1028,530,Bishoujo Senshi Sailor Moon,"Demons, Magic, Romance, Shoujo",TV,46.0,7.71,146521
1029,3785,Evangelion: 3.0 You Can (Not) Redo,"Action, Mecha, Sci-Fi",Movie,1.0,7.71,135318
1030,7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,"Comedy, Fantasy, Military, Parody",Special,16.0,7.71,31262
1031,1281,Gakkou no Kaidan,"Horror, Mystery, Supernatural",TV,19.0,7.71,42033
1032,24765,Gakkougurashi!,"Horror, Mystery, Psychological, School, Slice of Life",TV,12.0,7.71,140094
1033,129,Gensoumaden Saiyuuki,"Adventure, Comedy, Drama, Shounen, Supernatural",TV,50.0,7.71,31179
1034,7661,Giant Killing,"Drama, Seinen, Sports",TV,26.0,7.71,36947
1035,31997,Hetalia: The World Twinkle Extra Disc,"Comedy, Historical, Parody",OVA,1.0,7.71,2152
1036,24703,High School DxD BorN,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12.0,7.71,192171
1037,10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,"Sci-Fi, Shounen, Sports",Movie,1.0,7.71,4535
1038,6116,Mainichi Kaasan,"Comedy, Slice of Life",TV,142.0,7.71,1707
1039,16762,Mirai Nikki Redial,"Action, Psychological, Shounen, Supernatural",OVA,1.0,7.71,135604
1040,18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",Special,1.0,7.71,14703
1041,10500,Ojiisan no Lamp,"Drama, Historical",Movie,1.0,7.71,11745
1042,14123,Pokemon Black and White 2: Introduction Movie,"Action, Fantasy, Kids",ONA,1.0,7.71,8554
1043,10573,Prince of Tennis: Another Story II - Ano Toki no Bokura,"Shounen, Sports",OVA,4.0,7.71,6005
1044,8675,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13.0,7.71,217617
1045,1557,Shounen Onmyouji,"Action, Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",TV,26.0,7.71,33321
1046,14289,Sukitte Ii na yo.,"Romance, School, Shoujo",TV,13.0,7.71,233410
1047,11743,Toaru Majutsu no Index: Endymion no Kiseki,"Action, Magic, Sci-Fi, Super Power",Movie,1.0,7.71,54873
1048,30458,Tokyo Ghoul: &quot;Jack&quot;,"Action, Drama, Horror, School, Seinen, Supernatural",OVA,1.0,7.71,70635
1049,29854,Ushio to Tora (TV),"Action, Adventure, Comedy, Demons, Shounen, Supernatural",TV,26.0,7.71,90931
1050,11433,Ano Natsu de Matteru,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",TV,12.0,7.7,169718
1051,31821,Arslan Senki (TV): Fuujin Ranbu,"Action, Adventure, Drama, Fantasy, Historical, Shounen, Supernatural",TV,8.0,7.7,53577
1052,14967,Boku wa Tomodachi ga Sukunai Next,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,12.0,7.7,214319
1053,12049,Fairy Tail Movie 1: Houou no Miko,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1.0,7.7,77560
1054,6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,"Action, Drama, Fantasy, Sci-Fi",Movie,1.0,7.7,6498
1055,1393,Future GPX Cyber Formula Zero,"Drama, Sci-Fi, Shounen, Sports",OVA,8.0,7.7,1113
1056,19191,Ghost in the Shell: Arise - Border:2 Ghost Whispers,"Mecha, Police, Psychological, Sci-Fi",Movie,1.0,7.7,24880
1057,11617,High School DxD,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,12.0,7.7,398660
1058,10935,Hourou Musuko Specials,"Drama, School",Special,2.0,7.7,4714
1059,914,Ike! Ina-chuu Takkyuubu,"Comedy, Ecchi, School, Sports",TV,26.0,7.7,7988
1060,24781,Imawa no Kuni no Alice (OVA),"Action, Psychological, Shounen, Supernatural, Thriller",OVA,3.0,7.7,18351
1061,21327,Isshuukan Friends.,"Comedy, School, Shounen, Slice of Life",TV,12.0,7.7,139601
1062,10568,Kamisama no Memochou,Mystery,TV,12.0,7.7,130502
1063,1087,Kimagure Orange☆Road,"Comedy, Drama, Romance, School, Shounen, Slice of Life, Super Power",TV,48.0,7.7,16012
1064,33605,Ling Qi,"Action, Comedy, Magic, Supernatural",ONA,20.0,7.69,2673
1065,15051,Love Live! School Idol Project,"Music, School, Slice of Life",TV,13.0,7.7,155281
1066,11933,Oda Nobuna no Yabou,"Comedy, Historical, Romance",TV,12.0,7.7,133216
1067,23301,Pokemon XY: Mega Evolution,"Action, Adventure, Comedy, Fantasy, Kids",Special,4.0,7.7,10227
1068,5493,Ranma ½: Akumu! Shunmin Kou,"Action, Comedy, Martial Arts, Shounen, Supernatural",OVA,1.0,7.7,7064
1069,23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,"Action, Drama, Fantasy, Shounen, Super Power",Movie,1.0,7.7,31990
1070,9751,Strike Witches Movie,"Action, Ecchi, Magic, Military, Sci-Fi",Movie,1.0,7.7,23856
1071,969,Tsubasa Chronicle 2nd Season,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",TV,26.0,7.7,79166
1072,32681,Uchuu Patrol Luluco,"Action, Adventure, Comedy, Space",TV,13.0,7.7,50236
1073,2202,Waga Seishun no Arcadia,"Action, Adventure, Drama, Sci-Fi, Space",Movie,1.0,7.7,4415
1074,7762,"Yondemasu yo, Azazel-san.","Comedy, Demons, Supernatural",OVA,4.0,7.7,18400
1075,10495,Yuru Yuri,"Comedy, School, Shoujo Ai, Slice of Life",TV,12.0,7.7,148140
1076,880,Aa! Megami-sama!: Sorezore no Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",TV,22.0,7.69,42026
1077,15061,Aikatsu!,"Music, School, Shoujo, Slice of Life",TV,178.0,7.69,16990
1078,857,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",TV,25.0,7.69,194611
1079,110,Chuuka Ichiban!,"Action, Comedy, Drama, Shounen",TV,52.0,7.69,8586
1080,23251,Gugure! Kokkuri-san,"Comedy, Shounen, Supernatural",TV,12.0,7.69,87824
1081,587,Hanbun no Tsuki ga Noboru Sora,"Comedy, Drama, Romance",TV,6.0,7.69,65125
1082,12725,Initial D: Project D to the Next Stage - Project D e Mukete,"Action, Cars, Drama, Seinen, Sports",Special,1.0,7.69,3150
1083,11013,Inu x Boku SS,"Comedy, Romance, Shounen, Supernatural",TV,12.0,7.69,216204
1084,452,InuYasha: Toki wo Koeru Omoi,"Adventure, Comedy, Demons, Drama, Fantasy, Historical, Romance, Shounen, Super Power",Movie,1.0,7.69,51354
1085,1579,Kiniro no Corda: Primo Passo,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo",TV,25.0,7.69,63134
1086,32869,Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari,"School, Shounen, Sports",Movie,1.0,7.69,7573
1087,6793,Kuroshitsuji Special,"Comedy, Demons, Parody",Special,1.0,7.69,53706
1088,6172,Layton Kyouju to Eien no Utahime,Mystery,Movie,1.0,7.69,12867
1089,21105,Love Stage!!,"Comedy, Romance, Shounen Ai",TV,10.0,7.69,83397
1090,194,Macross Zero,"Adventure, Mecha, Military, Sci-Fi, Shounen",OVA,5.0,7.69,23568
1091,3001,Moyashimon,"Comedy, School, Supernatural",TV,11.0,7.69,44465
1092,8190,Nodame Cantabile OVA 2,"Comedy, Josei, Romance",OVA,1.0,7.69,17226
1093,23277,Saenai Heroine no Sodatekata,"Comedy, Ecchi, Harem, Romance, School",TV,12.0,7.69,155795
1094,2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1.0,7.69,7834
1095,25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,"Comedy, Drama, Slice of Life",Movie,1.0,7.69,4467
1096,4654,Toaru Majutsu no Index,"Action, Magic, Sci-Fi, Super Power",TV,24.0,7.69,313114
1097,18139,Tonari no Seki-kun,"Comedy, School, Seinen",TV,21.0,7.69,82568
1098,16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,"Shounen, Supernatural",TV,12.0,7.69,61919
1099,32015,Ajin OVA,"Action, Horror, Mystery, Seinen, Supernatural",OVA,3.0,7.68,15613
1100,22147,Amagi Brilliant Park,"Comedy, Magic",TV,13.0,7.68,217003
1101,1946,Ashita no Nadja,"Adventure, Drama, Historical, Romance, Shoujo",TV,50.0,7.68,13742
1102,67,Basilisk: Kouga Ninpou Chou,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",TV,24.0,7.68,98144
1103,32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,"Action, Comedy, Martial Arts, Shounen, Super Power",Special,1.0,7.68,16868
1104,14345,Btooom!,"Action, Psychological, Sci-Fi, Seinen",TV,12.0,7.68,329561
1105,11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,"Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Special,1.0,7.68,17166
1106,428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,"Adventure, Comedy, Drama, Shoujo",OVA,1.0,7.68,9248
1107,4188,Mahou Sensei Negima! Shiroki Tsubasa Ala Alba,"Adventure, Comedy, Ecchi, Harem, Magic, Romance, Shounen, Supernatural, Vampire",OVA,3.0,7.68,15616
1108,340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,"Action, Historical, Martial Arts, Samurai, Shounen",TV,26.0,7.68,13959
1109,10588,Persona 4 the Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,25.0,7.68,134942
1110,5958,Sora no Otoshimono,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,13.0,7.68,227681
1111,14669,Aura: Maryuuin Kouga Saigo no Tatakai,"Comedy, Drama, Romance, School, Supernatural",Movie,1.0,7.67,22599
1112,1478,City Hunter: Goodbye My Sweetheart,"Adventure, Comedy, Shounen",Special,1.0,7.67,2832
1113,8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,"Comedy, Mystery, Police, Shounen",OVA,1.0,7.67,6460
1114,455,Fantastic Children,"Adventure, Fantasy, Mystery, Romance, Sci-Fi",TV,26.0,7.67,17773
1115,18507,Free!,"Comedy, School, Slice of Life, Sports",TV,12.0,7.67,265791
1116,27411,Ghost in the Shell (2015),"Action, Mecha, Police, Psychological, Sci-Fi",Movie,1.0,7.67,19872
1117,17729,Grisaia no Kajitsu,"Drama, Harem, Psychological, Romance, School",TV,13.0,7.67,178166
1118,26023,Haiyore! Nyaruko-san F,"Comedy, Parody, Romance, Sci-Fi",OVA,1.0,7.67,19620
1119,21075,Hetalia: The Beautiful World Extra Disc,"Comedy, Historical, Parody",OVA,1.0,7.67,4788
1120,8217,Jewelpet Twinkle☆,"Fantasy, Magic, School, Shoujo",TV,52.0,7.67,4110
1121,617,Juubee Ninpuuchou,"Adventure, Fantasy, Historical, Horror, Romance, Shounen, Supernatural",Movie,1.0,7.67,55697
1122,31798,Kiznaiver,"Drama, Sci-Fi",TV,12.0,7.67,197912
1123,8841,Kore wa Zombie Desu ka?,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,12.0,7.67,295782
1124,9396,Mitsudomoe Special,"Comedy, School, Slice of Life",Special,1.0,7.67,11354
1125,11371,New Prince of Tennis,"Action, Comedy, Shounen, Sports",TV,13.0,7.67,30630
1126,32542,Sakamoto desu ga?,"Comedy, School, Seinen",TV,12.0,7.67,171452
1127,5306,Tales of Symphonia The Animation: Tethe&#039;alla-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,4.0,7.67,20355
1128,2268,Tatakae! Chou Robot Seimeitai Transformers,"Adventure, Mecha, Sci-Fi, Shounen",TV,98.0,7.67,5652
1129,177,Tsubasa Chronicle,"Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26.0,7.67,134705
1130,22729,Aldnoah.Zero,"Action, Mecha, Sci-Fi",TV,12.0,7.66,244193
1131,4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1.0,7.66,122373
1132,8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,"Action, Mecha, Military, Sci-Fi",Movie,1.0,7.66,91105
1133,5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1.0,7.66,7726
1134,9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1.0,7.66,2119
1135,25687,Digimon Adventure tri. 1: Saikai,"Action, Adventure, Comedy, Drama",Movie,1.0,7.66,58274
1136,31552,Durarara!!x2 Ten: Onoroke Chakapoko,"Action, Mystery, Supernatural",Special,1.0,7.66,16171
1137,14131,Girls und Panzer,"Military, School",TV,12.0,7.66,104275
1138,2002,Heroic Age,"Action, Mecha, Military, Sci-Fi, Space",TV,26.0,7.66,62530
1139,145,Kareshi Kanojo no Jijou,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,26.0,7.66,94165
1140,5290,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,"Comedy, Sci-Fi, Shounen",Movie,1.0,7.66,2430
1141,250,Konjiki no Gash Bell!!,"Adventure, Comedy, Magic, Shounen, Supernatural",TV,150.0,7.66,51403
1142,23321,Log Horizon 2nd Season,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25.0,7.66,215817
1143,2743,Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou,"Comedy, Parody",Special,4.0,7.66,5508
1144,3626,Mobile Suit Gundam Wing: Operation Meteor,"Action, Adventure, Drama, Mecha, Military, Psychological, Sci-Fi, Space",OVA,4.0,7.66,6768
1145,10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,"Comedy, Seinen, Slice of Life",ONA,4.0,7.66,101495
1146,1873,Plawres Sanshirou,"Adventure, Mecha, School, Sci-Fi, Shounen, Sports",TV,37.0,7.66,1718
1147,528,Pokemon: Mewtwo no Gyakushuu,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1.0,7.66,100089
1148,2562,Shion no Ou,"Drama, Game, Mystery, Thriller",TV,22.0,7.66,20553
1149,1861,Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1.0,7.66,7992
1150,8995,Tales of Symphonia The Animation: Sekai Tougou-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,3.0,7.66,14036
